Name: CCTV-1, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010011/1.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-8, URL: http://60.172.130.146:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 1920x1080, Response Time: 197.30142857142857fps
Name: CCTV-8, URL: https://api.olelive.com/dis/live/CCTV8HD/hls.m3u8, Date: None, Resolution: 1920x1080, Response Time: 169.12333333333333fps
Name: CCTV-8, URL: http://123.149.3.11:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 1920x1080, Response Time: 162.27583333333334fps
Name: CCTV-8, URL: http://xiaoya.crccxw.top:35455/gaoma/cctv8.m3u8, Date: None, Resolution: 1920x1080, Response Time: 156.8811111111111fps
Name: CCTV-8, URL: http://1752e145z8.vicp.fun:35455/gaoma/cctv8.m3u8, Date: None, Resolution: 1920x1080, Response Time: 156.46636363636364fps
Name: CCTV-8, URL: http://lt.hxtre.com:35455/gaoma/cctv8.m3u8, Date: None, Resolution: 1920x1080, Response Time: 129.78313333333332fps
Name: CCTV-8, URL: http://drive.mxmy.net:8888/udp/239.3.1.175:8001, Date: None, Resolution: 1920x1080, Response Time: 31.794999999999998fps
Name: CCTV-8, URL: http://113.218.229.47:8081/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 195.21777777777777fps
Name: CCTV-8, URL: http://221.226.4.10:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 195.164fps
Name: CCTV-8, URL: http://183.3.134.56:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 192.74800000000002fps
Name: CCTV-8, URL: http://112.6.165.112:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 192.495fps
Name: CCTV-8, URL: http://113.218.229.47:8081/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 183.8111111111111fps
Name: CCTV-9, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/1.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225734/2.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010052/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010217/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010217/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010052/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014583/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-9, URL: https://api.olelive.com/dis/live/CCTV9HD/hls.m3u8, Date: None, Resolution: 1920x1080, Response Time: 300.705fps
Name: CCTV-9, URL: http://39.164.180.36:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: 1920x1080, Response Time: 257.53499999999997fps
Name: CCTV-9, URL: http://39.164.180.36:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&au, Date: None, Resolution: 1920x1080, Response Time: 241.75400000000002fps
Name: CCTV-9, URL: http://221.226.4.10:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 1920x1080, Response Time: 180.85555555555553fps
Name: CCTV-9, URL: http://221.226.4.10:9901/tsfile/live/0009_1.m3u8, Date: None, Resolution: 1920x1080, Response Time: 173.48090909090908fps
Name: CCTV-9, URL: http://60.214.104.110:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 1920x1080, Response Time: 143.72605fps
Name: CCTV-9, URL: http://drive.mxmy.net:8888/udp/239.3.1.62:8112, Date: None, Resolution: 1920x1080, Response Time: 61.94333333333333fps
Name: CCTV-9, URL: http://113.218.229.47:8081/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 196.2892307692308fps
Name: CCTV-9, URL: http://183.3.134.56:9901/tsfile/live/0009_1.m3u8, Date: None, Resolution: 720x576, Response Time: 192.222fps
Name: CCTV-9, URL: http://113.218.229.47:8081/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 189.73000000000002fps
Name: CCTV-9, URL: http://182.91.124.224:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: 720x576, Response Time: 183.76846153846154fps
Name: CCTV-9, URL: http://183.3.134.56:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 180.06166666666667fps
Name: CCTV-9, URL: http://116.9.204.242:9901/tsfile/live/0009_1.m3u8, Date: None, Resolution: 720x576, Response Time: 176.743875fps
Name: CCTV-9, URL: http://182.91.124.224:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: 720x576, Response Time: 172.02636363636364fps
Name: CCTV-10, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/1.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-10, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225730/2.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-10, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-10, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-10, URL: http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010203/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-10, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-10, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000012827/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-10, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000023734/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-10, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-10, URL: http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226449/1.m3u8?GuardEncType=2&accountinfo=%257E%257EV2.0%257EzhRgoBfyoaW0eC2lnTJYAQ%257E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOxqyo6ss4VuHKCaIhF4e3B%252CEND, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-10, URL: http://tv.20191209.xyz:37377/migu/624878405.m3u8?migutoken=06cf776d6a6cbe5cb707174dfad937c2164030bf7ce5f589493870891966f9cdaa5f56bad6e7874d683d5b1e3d9a6e59d0f7c78276d5ec47d979ae42b67833e261a2dda0118f3edcabd6a85b, Date: None, Resolution: 1920x1080, Response Time: 258.944fps
Name: CCTV-10, URL: http://113.140.12.230:8888/newlive/live/hls/11/live.m3u8, Date: None, Resolution: 1920x1080, Response Time: 253.8816666666667fps
Name: CCTV-10, URL: http://goo.bkpcp.top/mg/cctv10, Date: None, Resolution: 1920x1080, Response Time: 252.02666666666667fps
Name: CCTV-10, URL: http://z.b.bkpcp.top/m.php?id=cctv10, Date: None, Resolution: 1920x1080, Response Time: 248.476fps
Name: CCTV-10, URL: https://api.olelive.com/dis/live/CCTV10HD/hls.m3u8, Date: None, Resolution: 1920x1080, Response Time: 245.2266666666667fps
Name: CCTV-10, URL: http://qjrhc.jydjd.top:2911/udp/224.1.100.76:11111, Date: None, Resolution: 1920x1080, Response Time: 217.14000000000001fps
Name: CCTV-10, URL: https://tv.bfsu.edu.cn/hls/cctv10hd.m3u8, Date: None, Resolution: 1920x1080, Response Time: 203.89166666666668fps
Name: CCTV-10, URL: http://39.164.180.36:19901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: 1920x1080, Response Time: 198.7325fps
Name: CCTV-10, URL: http://221.226.4.10:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 1920x1080, Response Time: 181.33545454545452fps
Name: CCTV-10, URL: http://221.226.4.10:9901/tsfile/live/0010_1.m3u8, Date: None, Resolution: 1920x1080, Response Time: 178.367fps
Name: CCTV-10, URL: http://123.149.3.11:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 1920x1080, Response Time: 170.94583333333335fps
Name: CCTV-10, URL: http://182.37.169.94:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 1920x1080, Response Time: 154.0fps
Name: CCTV-10, URL: http://47.242.229.105:35455/gaoma/cctv10.m3u8, Date: None, Resolution: 1920x1080, Response Time: 149.36375fps
Name: CCTV-10, URL: http://60.214.104.110:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 1920x1080, Response Time: 148.65185fps
Name: CCTV-10, URL: http://180.140.153.35:5432/udp/239.81.0.118:4056, Date: None, Resolution: 1920x1080, Response Time: 46.66fps
Name: CCTV-10, URL: http://119.32.12.17:2901/udp/224.1.100.76:11111, Date: None, Resolution: 1920x1080, Response Time: 34.95fps
Name: CCTV-10, URL: http://drive.mxmy.net:8888/udp/239.3.1.63:8116, Date: None, Resolution: 1920x1080, Response Time: 25.0fps
Name: CCTV-10, URL: http://111.167.220.7:8686/udp/225.1.1.140:5002, Date: None, Resolution: 1920x1080, Response Time: 14.5fps
Name: CCTV-10, URL: http://182.91.124.224:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: 720x576, Response Time: 145.89133333333334fps
Name: CCTV-10, URL: http://113.218.229.47:8081/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 145.3292857142857fps
Name: CCTV-10, URL: http://113.218.229.47:8081/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 131.65083333333334fps
Name: CCTV-10, URL: http://180.140.153.35:5432/udp/239.81.0.22:4056, Date: None, Resolution: 720x576, Response Time: 101.4fps
Name: CCTV-10, URL: http://27.11.214.34:9000/udp/225.0.4.130:7980, Date: None, Resolution: None, Response Time: 143.0fps
Name: CCTV-10, URL: http://180.158.201.25:1024/udp/239.45.3.8:5140, Date: None, Resolution: None, Response Time: 70.6fps
Name: CCTV-11, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010092/1.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-11, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225597/2.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-11, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-11, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031106/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-11, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-11, URL: http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226448/1.m3u8?GuardEncType=2&accountinfo=%257E%257EV2.0%257Eqfhzy1ZrFZrYrATDOB991A%257E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOu522yjh6D1Z_dApuOt9eE%252CEND, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-11, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-11, URL: http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?GuardEncType=2&accountinfo=%257E%257EV2.0%257E0RcQQbNseiHvFO8XWf466A%257EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%252CEND, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-11, URL: http://tv.20191209.xyz:37377/migu/667987558.m3u8?migutoken=d3962834d5d359e6f7f25a8880b73dac381a999ef87ba6b7f0f985bb5308a73061bbf5a9abdf873debb3b83b31eb7eff72f410c853c86f404b3f3ef269aeb631982e338f1400adcaf902fff7, Date: None, Resolution: 1920x1080, Response Time: 255.46399999999997fps
Name: CCTV-11, URL: http://z.b.bkpcp.top/m.php?id=cctv11, Date: None, Resolution: 1920x1080, Response Time: 250.67666666666665fps
Name: CCTV-11, URL: http://39.164.180.36:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: 1920x1080, Response Time: 237.73499999999999fps
Name: CCTV-11, URL: http://goo.bkpcp.top/mg/cctv11, Date: None, Resolution: 1920x1080, Response Time: 230.05833333333337fps
Name: CCTV-11, URL: http://qjrhc.jydjd.top:2911/udp/224.1.100.44:11111, Date: None, Resolution: 1920x1080, Response Time: 216.86454545454546fps
Name: CCTV-11, URL: https://tv.bfsu.edu.cn/hls/cctv11hd.m3u8, Date: None, Resolution: 1920x1080, Response Time: 204.90833333333333fps
Name: CCTV-11, URL: http://113.140.12.230:8888/newlive/live/hls/12/live.m3u8, Date: None, Resolution: 1920x1080, Response Time: 197.7588888888889fps
Name: CCTV-11, URL: http://123.149.3.11:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 1920x1080, Response Time: 177.31230769230768fps
Name: CCTV-11, URL: http://47.242.229.105:35455/gaoma/cctv11.m3u8, Date: None, Resolution: 1920x1080, Response Time: 169.84fps
Name: CCTV-11, URL: https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8, Date: None, Resolution: 1920x1080, Response Time: 166.25666666666666fps
Name: CCTV-11, URL: http://27.11.214.34:9000/udp/225.0.4.218:7980, Date: None, Resolution: 1920x1080, Response Time: 151.31333333333336fps
Name: CCTV-11, URL: http://36.105.100.208:35455/gaoma/cctv11.m3u8, Date: None, Resolution: 1920x1080, Response Time: 107.86945454545454fps
Name: CCTV-11, URL: http://180.140.153.35:5432/udp/239.81.0.229:4056, Date: None, Resolution: 1920x1080, Response Time: 9.45fps
Name: CCTV-11, URL: http://qjrhc.jydjd.top:2911/udp/224.1.100.43:11111, Date: None, Resolution: 1280x720, Response Time: 243.06666666666666fps
Name: CCTV-11, URL: http://112.6.165.112:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 221.986fps
Name: CCTV-11, URL: http://60.172.130.146:352/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 212.27714285714288fps
Name: CCTV-11, URL: http://183.3.134.56:9901/tsfile/live/0011_1.m3u8, Date: None, Resolution: 720x576, Response Time: 186.588fps
Name: CCTV-11, URL: http://182.91.124.224:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: 720x576, Response Time: 167.35186363636365fps
Name: CCTV-11, URL: http://182.91.124.224:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: 720x576, Response Time: 167.30133333333333fps
Name: CCTV-11, URL: http://183.158.174.242:9999/rtp/233.50.201.11:5140, Date: None, Resolution: 720x576, Response Time: 66.05fps
Name: CCTV-11, URL: http://180.140.153.35:5432/udp/239.81.0.23:4056, Date: None, Resolution: 720x576, Response Time: 51.45fps
Name: CCTV-11, URL: http://180.158.201.25:1024/udp/239.45.1.196:5140, Date: None, Resolution: 720x576, Response Time: 50.5fps
Name: CCTV-11, URL: http://119.32.12.17:2901/udp/224.1.100.44:11111, Date: None, Resolution: None, Response Time: 344.0fps
Name: CCTV-11, URL: http://drive.mxmy.net:8888/udp/239.3.1.152:8120, Date: None, Resolution: None, Response Time: 86.5fps
Name: CCTV-12, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/1.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225731/2.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010205/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010205/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031107/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000032494/, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8?GuardEncType=2&accountinfo=%257E%257EV2.0%257E2knJCFLHz_HqfBZXNGeA1A%257E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMIlZ5z7o_ym15iMooogSvj%252CEND, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8, Date: None, Resolution: 1920x1080, Response Time: inffps
Name: CCTV-12, URL: https://www.freetv.top/migu/673168185.m3u8?migutoken=2c8ff357aa2421f58bdbe7599a401e91b4e82c915fb4cdc01b7b5958d324557b8fe0b9dfc2848124c14b3c90fbeeaaec9a973e08efe51011771d0fbfcdfb36bbb23ba40211547f349c501b6997, Date: None, Resolution: 1920x1080, Response Time: 317.4075fps
Name: CCTV-12, URL: https://api.olelive.com/dis/live/CCTV12HD/hls.m3u8, Date: None, Resolution: 1920x1080, Response Time: 286.776fps
Name: CCTV-12, URL: http://39.164.180.36:19901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: 1920x1080, Response Time: 244.29166666666666fps
Name: CCTV-12, URL: http://j.x.bkpcp.top/jx/CCTV12HD, Date: None, Resolution: 1920x1080, Response Time: 243.2025fps
Name: CCTV-12, URL: http://z.b.bkpcp.top/m.php?id=cctv12, Date: None, Resolution: 1920x1080, Response Time: 235.1616666666667fps
Name: CCTV-12, URL: http://tv.20191209.xyz:37377/migu/673168185.m3u8?migutoken=3d92babc7a67aec41de5c1dc227d2bd8fd9aa5b6b3edb965f88dd9646adaa606101488515fe666e97721c2225a097e6a0f713f1e60f7427247164488ed52f9ec583d71d650f5382f878e71aa, Date: None, Resolution: 1920x1080, Response Time: 233.70333333333335fps
Name: CCTV-12, URL: http://qjrhc.jydjd.top:2911/udp/224.1.100.78:11111, Date: None, Resolution: 1920x1080, Response Time: 212.18333333333334fps
Name: CCTV-12, URL: https://www.freetv.top/migu/673168185.m3u8?migutoken=a099c4781935e65ce141b770794c3b43ae66c9cff99a441ab85b8a676ceb9472ea0e60b610403e97c019904f7c814c2524dc1f8f884664706b7b5a1ce4fd076c7f8c776c9d73f4a0fc12b259f3, Date: None, Resolution: 1920x1080, Response Time: 207.53fps
Name: CCTV-12, URL: https://tv.bfsu.edu.cn/hls/cctv12hd.m3u8, Date: None, Resolution: 1920x1080, Response Time: 201.66500000000002fps
Name: CCTV-12, URL: http://183.66.15.146:60901/tsfile/live/0012_1.m3u8, Date: None, Resolution: 1920x1080, Response Time: 185.62333333333333fps
Name: CCTV-12, URL: http://221.226.4.10:9901/tsfile/live/0012_1.m3u8, Date: None, Resolution: 1920x1080, Response Time: 180.22fps
Name: CCTV-12, URL: http://221.226.4.10:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 1920x1080, Response Time: 176.78900000000002fps
Name: CCTV-12, URL: https://www.freetv.top/migu/673168185.m3u8?migutoken=76bebb6e232f0fab2255a916973032f09dc402780dd9463245d5237e70aa9461dc91a243e619fe0da57b167eb3d0dea54b5eb6fc957bb9cb07fe18e072e9c76b6e8a128db454b6b97d90206f5a, Date: None, Resolution: 1920x1080, Response Time: 175.64999999999998fps
Name: CCTV-12, URL: http://123.149.3.11:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 1920x1080, Response Time: 173.51000000000002fps
Name: CCTV-12, URL: http://goo.bkpcp.top/mg/cctv12, Date: None, Resolution: 1920x1080, Response Time: 170.98666666666668fps
Name: CCTV-12, URL: http://www.freetv.top/migu/673168185.m3u8?migutoken=21a3954b28c73a4240272889ec94c3318c23068f666c79e61379cb154a890e4e7e3c998a578b29a381972f128751898531cb713221ff95385afec91149321ad772e31489fa01e553c8223e976a, Date: None, Resolution: 1920x1080, Response Time: 170.65fps
Name: CCTV-12, URL: https://www.freetv.top/migu/673168185.m3u8?migutoken=5423237e9d331ddbd254f9b34f235d2d3a581587f12081d6f4dc2e5fd33889675377b585750675d9d08c0a7620fee257f9f2994877ebd92907417411e935c2e49fbcbe53ead412cd81dfa7dfba, Date: None, Resolution: 1920x1080, Response Time: 170.65fps
Name: CCTV-12, URL: https://www.freetv.top/migu/673168185.m3u8?migutoken=850e10c4b3e2559846e644627d1497207d19de95ff18847d49e0964a8624df5197b1262ebe2daea9c3cfc41d24fec5145f55e042a0eec5e360ac914bf90f7be722595f32839fa076275e91b466, Date: None, Resolution: 1920x1080, Response Time: 170.5fps
Name: CCTV-12, URL: https://www.freetv.top/migu/673168185.m3u8?migutoken=40766e9859972e6ae171d58afa7e850faae4246a22bcbd157d273c1bd3b350c0a628f5bf360a7db1d2783c2aadcb2234c9655b4da63085bdef253dcca0b0c76b5ac80d0f95782b3b7bd4a0e881, Date: None, Resolution: 1920x1080, Response Time: 170.25fps
Name: CCTV-12, URL: https://www.freetv.top/migu/673168185.m3u8?migutoken=dd69c6da4ca875bfa3b2c373a896be579823c971f68c14aae1624ddc25a0b5bbf046484c0809601c25014abc49cfbf2f72bf0c59ab5ff81f304a187856c7a50e4d2b12f9eaf5d5627b50786e85, Date: None, Resolution: 1920x1080, Response Time: 166.15fps
Name: CCTV-12, URL: https://www.freetv.top/migu/673168185.m3u8?migutoken=876a940958defb8a6514e54b9a992f0208f7db15754439ec4131d690bb68982f44bdfa6edbdbbdaf91035ca931a5577a8de3f1af81b18ee26104662899818f2703ab8bf49c63365ef4c1abb782, Date: None, Resolution: 1920x1080, Response Time: 165.85fps
Name: CCTV-12, URL: https://www.freetv.top/migu/673168185.m3u8?migutoken=6da0b98d673331a792733285434b6f75aefe1d72574d51d388f210f853362b7f5cd07a7969ae76778b0d05129f6c205abeb3a168906b638ece23bdde93d5a86f47482052cd9b44f53ceefb2207, Date: None, Resolution: 1920x1080, Response Time: 163.935fps
Name: CCTV-12, URL: http://xiaoya.crccxw.top:35455/gaoma/cctv12.m3u8, Date: None, Resolution: 1920x1080, Response Time: 162.8575fps
Name: CCTV-12, URL: http://183.66.15.146:60901/tsfile/live/0012_1.m3u8?key=txiptv, Date: None, Resolution: 1920x1080, Response Time: 154.14181818181817fps
Name: CCTV-12, URL: https://www.freetv.top/migu/673168185.m3u8?migutoken=ff6a5a89e6ad0f73cd78424df3be0abe3743e8bbd37698f2dcee8ece0d6ffbe0c1205c704c08924958889799dcc66d9333f4273e5dc9ead670713fd2b2292e201873fb66020ec85899c7bd2a05, Date: None, Resolution: 1920x1080, Response Time: 145.26666666666668fps
Name: CCTV-12, URL: http://47.242.229.105:35455/gaoma/cctv12.m3u8, Date: None, Resolution: 1920x1080, Response Time: 143.5075fps
Name: CCTV-12, URL: http://180.140.153.35:5432/udp/239.81.0.119:4056, Date: None, Resolution: 1920x1080, Response Time: 61.55fps
Name: CCTV-12, URL: http://183.158.174.242:9999/rtp/233.50.201.123:5140, Date: None, Resolution: 1920x1080, Response Time: 31.25fps
Name: CCTV-12, URL: http://27.11.214.34:9000/udp/225.0.4.129:7980, Date: None, Resolution: 1920x1080, Response Time: 29.4fps
Name: CCTV-12, URL: http://180.158.201.25:1024/udp/239.45.3.10:5140, Date: None, Resolution: 1920x1080, Response Time: 21.3fps
Name: CCTV-12, URL: http://183.3.134.56:9901/tsfile/live/0012_1.m3u8, Date: None, Resolution: 720x576, Response Time: 196.59000000000003fps
Name: CCTV-12, URL: http://113.218.229.47:8081/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: 720x576, Response Time: 185.46900000000002fps
